articleID,articleWordCount,byline,documentType,headline,keywords,multimedia,newDesk,printPage,pubDate,sectionName,snippet,source,typeOfMaterial,webURL
5acc7d1b068401528a2a6045,970,By EMMA G. FITZSIMMONS,article,"Mayor’s Dream of Streetcar Remains Just That, for Now","['Cable Cars and Trams', 'de Blasio, Bill', 'Infrastructure (Public Works)', 'Glen, Alicia K', 'Moss, Mitchell L', 'Schumer, Charles E', 'Astoria (Queens, NY)', 'Sunset Park (Brooklyn, NY)', 'Queens (NYC)', 'Brooklyn (NYC)', 'Friends of the Brooklyn Queens Connector', 'New York City', 'Transit Systems']",68,Metro,24,2018-04-10 09:00:06,Unknown,"In 2016, the mayor proposed a flashy streetcar running along the waterfront, but its future seems murky.",The New York Times,News,https://www.nytimes.com/2018/04/10/nyregion/streetcar-mayor-brooklyn-queens.html
5acc7d1a068401528a2a6043,2069,By PENELOPE GREEN,article,No Markdowns on Their Work,"['Interior Design and Furnishings', 'Books and Literature', 'Getchell, Franklin', 'Moss, Murray', ""Please Do Not Touch: And Other Things You Couldn't Do at Moss the Design Store That Changed Design (Book)""]",68,Styles,1,2018-04-10 09:00:03,Unknown,"For years Murray Moss ran one of SoHo’s toniest stores with his longtime partner, Franklin Getchell. The two men have written a memoir of fin-de-millennium excess (blowtorched Steinway, anyone?).",The New York Times,News,https://www.nytimes.com/2018/04/10/style/please-do-not-touch-memoir.html
5acc7d15068401528a2a6041,4680,By RUTH FRANKLIN,article,The Poem Cure,"['Poetry and Poets', 'Blacks', 'Writing and Writers', 'Poets Laureate', 'Life on Mars (Book)', 'Young, Kevin (1970- )']",67,Magazine,40,2018-04-10 09:00:03,Unknown,Can bringing poems to the masses be an antidote to our toxic civic culture?,The New York Times,News,https://www.nytimes.com/2018/04/10/magazine/tracy-k-smith-believes-america-needs-a-poetry-cure.html
5acc7d15068401528a2a6040,760,By NICOLE LAMY,article,Dear Match Book: Funny Pages,['Books and Literature'],66,BookReview,0,2018-04-10 09:00:00,Book Review,Novels that contain a sense of humor with a wide-ranging appeal.,The New York Times,News,https://www.nytimes.com/2018/04/10/books/review/match-book-funny-fiction.html
5acc79c3068401528a2a6029,1015,By MICHAEL WOLGELENTER and RICHARD PÉREZ-PEÑA,article,Daughter of Ex-Spy Is Out of Hospital,"['Skripal, Yulia S', 'Skripal, Sergei V', 'Assassinations and Attempted Assassinations', 'Poisoning and Poisons', 'Great Britain', 'Salisbury (England)', 'Russia', 'International Relations']",35,Foreign,7,2018-04-10 08:45:52,Europe,"Britain has blamed Russia for the nerve agent attack on Ms. Skripal and her father, a Russian former spy, raising tensions between Moscow and the West.",The New York Times,News,https://www.nytimes.com/2018/04/10/world/europe/yulia-skripal-released-hospital.html
5acc661b068401528a2a5fc0,63,By NATALIE PROULX,article,College,[],66,Learning,0,2018-04-10 07:22:00,Unknown,What do you think this image is saying?,The New York Times,News,https://www.nytimes.com/2018/04/10/learning/college.html
5acc535b068401528a2a5f77,399,By NATALIE PROULX,article,What ‘Pop-Up’ Classes Do You Wish Your School Offered?,[],68,Learning,0,2018-04-10 06:02:00,Unknown,Would you choose to go to class during your free time if it was about something that interested you? Why or why not?,The New York Times,News,https://www.nytimes.com/2018/04/10/learning/what-pop-up-classes-do-you-wish-your-school-offered.html
5acc4ced068401528a2a5f44,1314,By RICHARD C. PADDOCK,article,Two Reporters Recorded A Myanmar Massacre. Now They Are in Prison.,"['Freedom of the Press', 'War Crimes, Genocide and Crimes Against Humanity', 'Kyaw Soe Oo', 'Wa Lone', 'Reuters Group PLC', 'Aung San Suu Kyi', 'Myanmar']",68,Foreign,8,2018-04-10 05:34:34,Asia Pacific,Two Reuters reporters who documented atrocities against the Rohingya have faced months of unrelenting legal jeopardy from Daw Aung San Suu Kyi’s government.,The New York Times,News,https://www.nytimes.com/2018/04/10/world/asia/myanmar-reuters-journalists-massacre.html
5acc1f5b068401528a2a5e2a,894,By J. DAVID GOODMAN,article,"New York Housing Authority Chief, Under Fire for Months, Is Resigning","['Housing Authority (NYC)', 'Olatoye, Shola', 'Public and Subsidized Housing', 'New York City', 'Appointments and Executive Changes', 'de Blasio, Bill']",68,Metro,20,2018-04-10 02:20:09,Unknown,Shola Olatoye’s departure leaves the agency facing an uncertain future as the city’s public housing is increasingly under a microscope in Albany and Washington.,The New York Times,News,https://www.nytimes.com/2018/04/09/nyregion/new-york-housing-authority-olatoye.html
5acc1aa3068401528a2a5e08,481,By DEB AMLEN,article,Big School Event,['Crossword Puzzles'],68,Games,0,2018-04-10 02:00:01,Unknown,"Alan Arbesfeld is down in the dumps, and we need to cheer him up.",The New York Times,News,https://www.nytimes.com/2018/04/09/crosswords/daily-puzzle-2018-04-10.html
5acc0272068401528a2a5cd6,868,By MICHELLE GOLDBERG,article,Turning Revulsion  Into Votes,"['Working Families Party', 'Cantor, Dan', 'Mitchell, Maurice', 'Democratic Party', 'United States Politics and Government', 'Appointments and Executive Changes']",57,OpEd,27,2018-04-10 00:16:47,Unknown,The Working Families Party wants to represent the resistance.,The New York Times,Op-Ed,https://www.nytimes.com/2018/04/09/opinion/working-families-party.html
5acc01b8068401528a2a5ccb,1066,By ANDREW ROSS SORKIN,article,Our Privacy Has Eroded. We’re O.K. With That.,"['Privacy', 'Computers and the Internet', 'Computer Security', 'Social Media', 'Facebook Inc', 'Google Inc', 'Zuckerberg, Mark E', 'Cambridge Analytica']",67,Business,1,2018-04-10 00:13:41,DealBook,"The trade-off we make for free online content, social sharing and convenience is the willful relinquishing of our privacy. It’s part of the deal.",The New York Times,News,https://www.nytimes.com/2018/04/09/business/dealbook/facebook-data.html
5acbffd0068401528a2a5cbe,831,By PAUL KRUGMAN,article,Obamacare’s Very Stable Genius,"['Health Insurance and Managed Care', 'Patient Protection and Affordable Care Act (2010)', 'Republican Party', 'Trump, Donald J', 'United States Politics and Government']",67,OpEd,26,2018-04-10 00:05:34,Unknown,The program has held up despite Trump’s attempts at sabotage.,The New York Times,Op-Ed,https://www.nytimes.com/2018/04/09/opinion/obamacare-trump.html
5acbffcb068401528a2a5cbd,860,By DAVID BROOKS,article,The Failures of Anti-Trumpism,"['Trump, Donald J', 'United States Politics and Government', 'Republican Party']",68,OpEd,27,2018-04-10 00:05:28,Unknown,Stopping Donald Trump requires a different approach.,The New York Times,Op-Ed,https://www.nytimes.com/2018/04/09/opinion/trump-republicans.html
5acbf876068401528a2a5c77,1157,By MARK LANDLER,article,"For Bannon, Tariffs Are Test of Trump’s Beliefs","['International Trade and World Market', 'China', 'Customs (Tariff)', 'United States Politics and Government', 'Bannon, Stephen K', 'Trump, Donald J']",68,Washington,14,2018-04-09 23:34:12,Politics,"If the president stands firm, his former strategist said, he will fulfill the promise of his campaign. If he retreats, he will demonstrate that the Trump movement wasn’t much of a movement after all.",The New York Times,News,https://www.nytimes.com/2018/04/09/us/politics/bannon-china-tariffs-trump.html
5acbf3fa068401528a2a5c41,987,By BEN BRANTLEY,article,Childhood Fears No Parent Can Allay,"['Theater', 'This Flat Earth (Play)', 'Ferrentino, Lindsey (1988- )', 'Playwrights Horizons', 'Taichman, Rebecca Bayla']",68,Culture,1,2018-04-09 23:15:04,Unknown,"Lindsey Ferrentino’s ambitious but ungainly drama, at Playwrights Horizons, assesses the effect of a school shooting on one uncomprehending survivor.",The New York Times,Review,https://www.nytimes.com/2018/04/09/theater/this-flat-earth-review-playwrights-horizons.html
5acbef8b068401528a2a5c0d,744,By GINIA BELLAFANTE,article,Did Outsiders Make 911 Calls? A Fear Born of Brooklyn Gentrification,"['Crown Heights (Brooklyn, NY)', 'Gentrification', 'Vassell, Saheed (d 2018)', 'Police Brutality, Misconduct and Shootings', 'Real Estate and Housing (Residential)', 'Affordable Housing', 'Bunkeddeko, Adem']",68,Metropolitan,23,2018-04-09 22:56:09,Unknown,"After a man was killed by the police, a belief took hold in his neighborhood that callers to 911 who reported his erratic behavior had to be outsiders.",The New York Times,News,https://www.nytimes.com/2018/04/09/nyregion/brooklyn-gentrification-fear-police-shooting.html
5acbedcd068401528a2a5bea,887,By LILLY LEDBETTER,article,#MeToo  Can Help Close  The Gender Pay Gap,"['Women and Girls', 'Sexual Harassment', '#MeToo Movement', 'Discrimination', 'Wages and Salaries']",67,OpEd,27,2018-04-09 22:48:43,Unknown,"This year, I’ve realized that my story about sexual harassment at work should be as much a part of my fight for women as my pay discrimination story.",The New York Times,Op-Ed,https://www.nytimes.com/2018/04/09/opinion/lilly-ledbetter-metoo-equal-pay.html
5acbed58068401528a2a5be4,872,By ZEYNEP TUFEKCI,article,What Should They Ask Zuckerberg?,"['Facebook Inc', 'Data-Mining and Database Marketing', 'Social Media', 'Privacy', 'House of Representatives', 'Senate', 'Zuckerberg, Mark E', 'Cambridge Analytica', 'United States Politics and Government', 'Regulation and Deregulation of Industry']",68,OpEd,27,2018-04-09 22:46:46,Unknown,Lawmakers yelling at Mark Zuckerberg will look like progress but amount to nothing.,The New York Times,Op-Ed,https://www.nytimes.com/2018/04/09/opinion/zuckerberg-testify-congress.html
5acbe4eb068401528a2a5b72,1671,By SUSAN CHIRA,article,"Left, Right and Center, Women of Arizona Reshape the Debate","['Arizona', 'Women and Girls', 'State Legislatures', 'Politics and Government', 'Elections, House of Representatives', 'Lesko, Debbie (1958- )', 'Tipirneni, Hiral', 'McSally, Martha', 'Ward, Kelli (1969- )', 'Sinema, Kyrsten']",68,Politics,1,2018-04-09 22:10:43,Politics,"Women are playing leading roles across the political spectrum in the state, with Democrats hoping to flip the Arizona legislature and Republicans fielding strong female candidates at all levels.",The New York Times,News,https://www.nytimes.com/2018/04/09/us/politics/arizona-women-candidates-lesko-tipirneni.html
5acbe264068401528a2a5b5a,189,By WENDELL P. GORING,article,"Two Tokens, Please","['Subways', 'National Science Foundation', 'Manhattan College', 'New York City']",0,Metro,18,2018-04-09 22:00:01,Unknown,Back and forth between Brooklyn and the Bronx in the summer in the mid-1960s.,The New York Times,News,https://www.nytimes.com/2018/04/09/nyregion/metropolitan-diary-two-tokens-please.html
5acbc4e2068401528a2a5a2c,1349,By MATT APUZZO,article,Scrutiny for Trump’s Allies As Trail of Money Widens,"['Trump, Donald J', 'Cohen, Michael D (1966- )', 'Special Prosecutors (Independent Counsel)', 'United States Politics and Government', 'Mueller, Robert S III', 'Clifford, Stephanie (1979- )', 'Federal Bureau of Investigation', 'Adultery']",68,Washington,1,2018-04-09 19:54:08,Politics,"Mr. Cohen is at the center of several aspects of the special counsel’s investigation. He also acknowledged paying $130,000 to Stephanie Clifford, who said she had a sexual encounter with Mr. Trump.",The New York Times,News,https://www.nytimes.com/2018/04/09/us/politics/fbi-raids-office-of-trumps-longtime-lawyer-michael-cohen.html
5acbc22b068401528a2a5a0f,1031,By HARRY LITMAN,article,Trump’s One-Night Stand Turns Into a Legal Nightmare,"['Adultery', 'Suits and Litigation (Civil)', 'Clifford, Stephanie (1979- )', 'Cohen, Michael D (1966- )', 'Trump, Donald J', 'Avenatti, Michael']",68,OpEd,0,2018-04-09 19:42:32,Unknown,"With the help of the California courts, Stormy Daniels is entering into a long-term relationship with the president.",The New York Times,Op-Ed,https://www.nytimes.com/2018/04/09/opinion/trump-stormy-daniels.html
5acbbf40068401528a2a59f4,1559,By PAUL ELIE,article,Lead Us Not Into Temptation,"['Books and Literature', 'Douthat, Ross G', 'Roman Catholic Church', 'John Paul II', 'To Change the Church: Pope Francis and the Future of Catholicism (Book)']",68,BookReview,14,2018-04-09 19:30:04,Book Review,"In “To Change the Church,” Ross Douthat argues that Francis’ concessions to the culture have put Catholicism in crisis.",The New York Times,Review,https://www.nytimes.com/2018/04/09/books/review/to-change-the-church-ross-douthat.html
5acbb3fa068401528a2a5982,2584,By RACHEL NUWER,article,The Snake Handlers,"['Endangered and Extinct Species', 'Reptiles', 'Amphibians', 'Poaching (Wildlife)', 'Convention on International Trade in Endangered Species', 'Indonesia', 'Snakes', 'Conservation of Resources', 'Breeding of Animals']",64,Science,6,2018-04-09 18:42:01,Unknown,"Many reptiles and amphibians sold in pet stores were not bred in captivity as international law requires, conservationists say, but plucked from forests and rivers.",The New York Times,News,https://www.nytimes.com/2018/04/09/science/illegal-wildlife-reptiles-amphibians.html
5acbaadb068401528a2a5913,920,By RACHEL NUWER,article,Leeches as Species Trackers,"['Animals', 'Biodiversity', 'Genetics and Heredity', 'Cameras', 'Conservation of Resources', 'American Museum of Natural History', 'Systematics and Biodiversity (Journal)', 'Journal of Applied Ecology']",67,Science,3,2018-04-09 18:03:05,Unknown,"In the digestive tracts of leeches, scientists find evidence of elusive forest species.",The New York Times,News,https://www.nytimes.com/2018/04/09/science/leeches-conservation-biodiversity.html
5acbaa32068401528a2a5909,1195,By THOMAS KAPLAN,article,"Poised to Balloon to $1 Trillion,  U.S. Deficit Fuels Fear of Crisis","['United States Politics and Government', 'Federal Budget (US)', 'Taxation', 'National Debt (US)', 'Congressional Budget Office']",67,Washington,1,2018-04-09 18:00:16,Politics,"The new Congressional Budget Office analysis, which includes the cost of the Republican tax cuts, projects the national debt to reach a level economists say could court a crisis.",The New York Times,News,https://www.nytimes.com/2018/04/09/us/politics/federal-deficit-tax-cuts-spending-trump.html
5acb965b068401528a2a57fd,1292,"By CECILIA KANG, TIFFANY HSU and SHEERA FRENKEL",article,"Warming Up for His Grilling In Jacket, Tie and Hair Shirt","['Facebook Inc', 'Cambridge Analytica', 'Zuckerberg, Mark E', 'Privacy', 'Data-Mining and Database Marketing', 'Social Media', 'United States Politics and Government', 'Senate Committee on Commerce, Science, and Transportation', 'Senate Committee on the Judiciary', 'AggregateIQ Data Services Ltd', 'Cubeyou Inc']",66,Business,1,2018-04-09 16:35:37,Unknown,"The meetings were part of an effort by Mr. Zuckerberg to get ahead of a week of intense scrutiny for him and his company, Facebook.",The New York Times,News,https://www.nytimes.com/2018/04/09/technology/mark-zuckerberg-facebook.html
